ticker,c,weekly_low,25DMA,25DMA_shifted,long_signal_value,short_signal_value,signal,signal_status_prior_week,vol_ratio,25DMA_range_bps,25D_ADV_Shares_MM,25D_ADV_nortional_B,avg_trade_size
MAS,69.32,63.11,64.4992,62.854800000000004,-0.021538251637229645,0.07474201230402844,Neutral,Neutral,4.750319955601103,0.0264912087743539,2.4610976,0.15873545200959202,67.22457094078534
MCD,307.32,298.33,310.5692,309.1236,-0.03940893044126732,-0.010462080592666723,Neutral,Neutral,1.812543648485417,0.013855811042838822,3.29104024,1.022450538497136,37.41676951460016
MCHP,75.22,65.3,67.1812,58.64639999999999,-0.02800188147874713,0.11965847588313389,Neutral,Neutral,3.836245779853419,0.029361649346738666,8.439620439999999,0.571106723992248,90.16300767836942
MCK,816.06,794.59,817.3939999999999,837.0787999999999,-0.027898418632874553,-0.001632015894415602,Neutral,Neutral,1.3713953753521502,0.017458878483553944,0.6451496,0.525953762953048,21.349936901492093
MCO,531.61,500.0,506.11480000000006,485.2368,-0.012081843882060076,0.05037434194771612,Neutral,Neutral,1.356677695636456,0.017557870131300043,0.7828059599999999,0.393949318566332,31.96516363279525
MDLZ,55.09,51.2008,54.189400000000006,55.6114,-0.05515100739258978,0.01661948646783314,Neutral,Neutral,3.481170989351413,0.019037317411862945,12.05934752,0.652725456095816,113.24561689066641
MDT,97.53,95.17,98.5548,100.44959999999999,-0.03434434446622588,-0.010398275883062002,Neutral,Short,2.4266658322647587,0.01448028489336271,5.94574912,0.587107797681768,83.74275449782031
MET,79.41,78.15,80.4228,78.0448,-0.028260642504364306,-0.012593443650308105,Neutral,Neutral,1.5308000418868601,0.018054459039090212,3.39446376,0.273657589164596,70.26148310563894
META,653.06,635.72,657.712,632.8048,-0.03343712749653338,-0.00707300459775714,Neutral,Neutral,2.100933962747624,0.022886381252624752,14.90831924,9.8143021921311,33.96951528533112
MGM,34.45,33.85,36.431200000000004,34.5484,-0.07085135817650812,-0.05438195832143879,Short,Neutral,4.902661233727485,0.026666480493710218,4.197157799999999,0.152489945345344,86.38757849972804
MKC,67.72,64.915,66.9668,66.0164,-0.030639062938650194,0.01124736436562584,Neutral,Neutral,2.6169154117794466,0.01888840305620314,2.7104898,0.181840519073424,91.670468473376
MLM,666.67,618.86,632.3236,613.7751999999999,-0.021292262379579128,0.05431775755325264,Neutral,Neutral,4.320501287820317,0.02233433494272571,0.40813824,0.257554435756036,20.167505133470225
MMC,186.01,180.61,185.0972,182.6352,-0.024242398048160498,0.004931463036718029,Neutral,Neutral,1.279726373929085,0.014479068875872103,2.5317423999999997,0.467895280589956,65.70332802970034
MMM,165.24,160.8,163.77120000000002,167.95399999999998,-0.01814238400891005,0.008968609865470774,Neutral,Neutral,1.5737124291338271,0.018389092245742908,2.4124492400000004,0.395964179650284,42.428077261083374
MNST,77.34,74.87,75.6194,73.4504,-0.009910155330510349,0.022753420418569897,Neutral,Neutral,1.9699541948065111,0.01667126688061592,4.78815996,0.36140565143598,73.23546985334058
MO,57.53,54.7,57.87,58.4888,-0.054777950578883614,-0.005875237601520586,Neutral,Neutral,1.79711893354771,0.01319512643798882,9.7189614,0.561572229223068,104.8730619577526
MOH,181.5,176.24,167.238,149.5344,0.05382747940061475,0.08527966132099164,Long,Neutral,4.255082075786774,0.03354394244991713,1.40540016,0.23628764990890802,46.90341801056087
MOS,25.98,24.48,24.507600000000004,24.4632,-0.001126181266219588,0.06007932233266401,Neutral,Neutral,6.436585533633828,0.03149892848257513,7.433983759999999,0.18302870915390798,126.70194114905198
MPC,176.17,168.6936,175.41479999999999,190.68079999999998,-0.038316037187283984,0.0043052239605780255,Neutral,Short,2.8333397814121035,0.024980493181951512,2.43327604,0.427829833858676,53.33763753373469
MPWR,958.97,936.74,950.8642,929.8722,-0.014854066437667937,0.008524666298300057,Neutral,Neutral,2.9617794887370184,0.03027724595271477,0.7222550400000001,0.6851794003949639,23.923381409527277
MRK,110.53,105.8,103.46640000000001,98.6436,0.022554181840674748,0.06826950584924181,Neutral,Neutral,2.298058064574219,0.02247866959710441,14.32648236,1.4746227135141918,79.07115009038965
MRNA,34.3,31.27,31.1008,26.3004,0.0054403745241279975,0.10286552114415055,Neutral,Neutral,4.815064659129557,0.05248603156265034,10.675519880000001,0.335224138320832,85.3323617167776
MS,186.32,182.055,179.8328,169.9816,0.012357033867014333,0.0360735082810255,Neutral,Neutral,1.140828175320933,0.01731726616078568,4.9892468,0.8955059862056839,60.56685087265932
MSCI,581.16,557.0,565.0368,554.8804,-0.014223498363292394,0.028534778619728834,Neutral,Neutral,1.3650647651266825,0.01930339305825175,0.59507912,0.33294646330642796,16.476712130005804
MSFT,479.28,469.5,482.22759999999994,486.4584,-0.026393346212452252,-0.006112466395535979,Neutral,Neutral,1.8051501886043557,0.014026586430596592,22.17110108,10.676076541692252,39.46746596781784
MSI,383.14,376.5,375.01560000000006,372.472,0.003958235337409795,0.021664165437384263,Neutral,Neutral,1.6162562400697695,0.016997494858750697,1.40629652,0.525841116843668,32.1813398280113
MTB,211.68,203.815,204.79840000000004,193.1372,-0.004801795326526211,0.033601825014257736,Neutral,Neutral,1.7095129495035035,0.01779372511371902,0.98007488,0.20119176299725197,56.17576392004386
MTCH,32.22,31.87,32.876,32.9416,-0.030599829662975933,-0.019953765664922705,Neutral,Short,3.184784774883419,0.02078070173581614,3.2827818,0.10789455248691601,77.17240983559522
MTD,1485.12,1408.24,1417.7468000000001,1423.5744,-0.006705569711037338,0.047521320450167666,Neutral,Neutral,2.473292361169888,0.0209610873984691,0.1293488,0.183123587717132,10.742988154375238
MU,345.09,309.55,276.6368,235.40600000000003,0.11897621719163906,0.24744791726914128,Long,Long,6.515398213058182,0.050419889623901495,29.97360252,8.360071940662507,70.29409632182339
NCLH,24.53,21.96,21.944000000000003,18.971600000000002,0.0007291286912139189,0.11784542471746255,Neutral,Long,2.831873327664995,0.035867731419175056,16.43934576,0.357923784014084,229.54559059716746
NDAQ,98.24,96.24,95.6732,89.59199999999998,0.005924334087288819,0.026828829808138548,Neutral,Neutral,1.8056715606527678,0.0164402363841246,3.8451642799999997,0.36603709218904,58.59133200659965
NDSN,261.22,240.25,242.03879999999998,234.56439999999998,-0.0073905506059358285,0.07924845107478655,Neutral,Neutral,2.7072289245588377,0.019647993105813555,0.55196364,0.13288227923128398,28.284004141322637
NEE,79.89,78.36,80.69239999999999,83.4148,-0.028904828707536186,-0.009943935240493425,Neutral,Neutral,1.4805271005440488,0.01755218733685074,9.38191608,0.7577536122877361,69.43866345574955
NEM,108.99,102.59,100.5332,91.03960000000001,0.02045891307548163,0.08411947495951588,Neutral,Neutral,2.9500722267621726,0.03221315712504814,8.74354752,0.876102799072748,67.08438091648945
NFLX,89.46,88.32,94.0328,103.8544,-0.06075326907206849,-0.048629839800580235,Short,Short,2.1958010502277197,0.024754026152180413,46.86662796,4.44787557574008,64.93858424964274
NI,42.03,40.8275,41.64759999999999,42.4308,-0.01969141078957706,0.009181801592408957,Neutral,Neutral,2.0144065846844885,0.014518990917598635,3.00724452,0.125174169187996,83.57899370217376
NKE,65.92,61.7,63.7404,64.6884,-0.032011095004110396,0.034194953279238924,Neutral,Neutral,3.6849461228364855,0.02773110456215441,23.783951079999998,1.485302220037096,93.69808095032711
NOC,618.82,574.51,574.7684,560.9428,-0.0004495723842856557,0.07664234846592123,Neutral,Neutral,5.359070401325922,0.024444503992063504,0.82357636,0.479277656341412,23.1145836680914
NOW,141.8,141.43,157.37024000000002,165.60296,-0.10129132420462734,-0.0989401808118232,Short,Short,4.694772866073218,0.025948551742995322,9.70575316,1.5182406326048201,51.57840284513417
NRG,149.27,141.97,159.606,164.6632,-0.11049709910654985,-0.06475947019535597,Short,Neutral,3.144552620535362,0.036485436507690136,1.8307841999999999,0.289796435302116,58.51018129113503
NSC,287.21,283.31,291.77,289.5768,-0.028995441614970627,-0.015628748671899107,Neutral,Neutral,2.796269085658295,0.013820669533761078,1.1685470800000002,0.3417664458249,32.895692189697044
NTAP,105.39,103.35,111.2978,112.2016,-0.07141021655414574,-0.0530810132814844,Short,Short,2.069596422960451,0.022533299056544952,1.7322339199999999,0.192415929143372,46.3998444185142
NTRS,145.74,138.925,139.15120000000002,131.8068,-0.0016255698836948995,0.04734993302249633,Neutral,Neutral,1.9112309047671558,0.01782557675151751,0.9511604,0.13228265609558398,46.98857997010463
NUE,163.77,161.44,163.75639999999999,156.9084,-0.014145401340039153,8.305018918359923e-05,Neutral,Neutral,4.856656550013797,0.024556970700548728,1.59462956,0.260567382135748,45.6348000192985
NVDA,184.86,183.6701,183.74560000000002,181.7768,-0.0004108941928407191,0.006064907132470051,Neutral,Neutral,1.630333439451379,0.02396599249177132,161.93091664,29.658463111383668,65.36586341686107
NVR,7581.67,7022.0,7415.020800000001,7414.4804,-0.05300333075262595,0.02247454248543698,Neutral,Neutral,4.123794283224478,0.020829400967156277,0.02412512,0.17867768723236402,4.636920563610373
NWS,30.2,29.57,29.7456,29.233199999999997,-0.005903394115432175,0.015276208918293788,Neutral,Neutral,1.2363246240909522,0.016879172203192853,0.93273536,0.027723100399771997,40.7590996880107
NWSA,26.47,26.03,26.1732,25.7452,-0.005471245396053987,0.011339843809698375,Neutral,Neutral,1.1320215613668765,0.01619095404555886,3.6238303199999997,0.09472374867718,79.7259474161378
NXPI,241.15,221.85,228.2056,209.9012,-0.0278503244442731,0.05672253441633335,Neutral,Neutral,3.039862912755535,0.025572889664347197,2.78265908,0.636766976940756,61.432140935357836
O,58.17,56.7,57.2644,57.2508,-0.009856036210979231,0.015814362850217582,Neutral,Neutral,1.261257404353676,0.014507887692785047,6.562229,0.37569595336282796,61.36743960179677
ODFL,173.13,158.155,159.4076,143.1698,-0.007857843666174015,0.08608372499178203,Neutral,Neutral,2.6831390369880643,0.027846937202632392,2.25042248,0.357216365365508,53.033297823771115
OKE,72.7,70.41,73.2688,72.1732,-0.03901797217915405,-0.0077631952481819816,Neutral,Neutral,1.648192699108339,0.020564474822065856,3.6076360800000002,0.263613938278532,62.487450527299096
OMC,79.08,77.0,78.7388,74.48679999999999,-0.02208314071334587,0.004333314706345545,Neutral,Neutral,2.863895173833133,0.025262268763336638,5.15653672,0.40497013572081597,73.71130145742777
ON,62.16,57.33,56.2508,51.1364,0.019185504917263403,0.10505095038648336,Neutral,Neutral,3.175017004146247,0.02752085116785223,9.35454288,0.530103493658428,83.63818541115076
ORCL,198.52,186.15,197.98399999999998,207.78279999999998,-0.059772506869241834,0.0027072894779377617,Neutral,Neutral,6.554015248410007,0.033760317000031737,29.95454364,5.867041498402532,63.90356088962827
ORLY,93.8,89.12,93.06639999999999,97.916,-0.04240413296313152,0.00788254407605763,Neutral,Short,3.1806460366755003,0.017030395165873173,5.71112844,0.530347837304896,88.21182932547391
OTIS,90.27,87.59,88.0248,87.94319999999999,-0.004939517045196304,0.025506448182784816,Neutral,Neutral,1.168504859382784,0.014183611061592544,2.56591916,0.225683898751608,69.71929700982636
OXY,42.86,40.385,41.0704,41.5928,-0.016688417936031822,0.043573960808757646,Neutral,Neutral,3.093214946375967,0.024479352459110662,10.352962640000001,0.42504644838829203,102.28463387707514
PANW,189.02,181.01,188.852,193.0,-0.04152458009446557,0.0008895854955203353,Neutral,Short,3.0451038362253953,0.021979993269681263,5.47562076,1.0324185664753118,50.20821292336146
PAYC,157.17,151.745,161.3936,163.5324,-0.05978303972400385,-0.02616956310535241,Neutral,Short,1.7297851002223101,0.02324972123342734,0.7796172800000001,0.12604243487407601,27.844852498494884
PAYX,113.77,107.8,113.2826,112.15979999999999,-0.048397547372676875,0.0043025142431405514,Neutral,Short,1.7527481417671962,0.019328183014917524,3.41781844,0.387714186870848,58.43675411652148
PCAR,118.8,111.3,112.3484,105.08120000000001,-0.009331686076526242,0.057424938850931556,Neutral,Neutral,2.2423448111652724,0.02070090887457954,3.32426248,0.373828731864284,55.52589686736028
PCG,15.85,15.4327,15.622,15.6664,-0.012117526565100458,0.014594802202022772,Neutral,Neutral,2.165938242637649,0.020196829504788547,18.99368156,0.295436193897044,217.2307818997818
PEG,78.68,77.305,79.714,81.03960000000001,-0.030220538424868805,-0.012971372657249566,Neutral,Neutral,2.8069285573867453,0.016567644612766094,2.9592832400000004,0.23572710964949198,78.24195774498354
PEP,139.91,136.01,145.1344,147.5668,-0.06286862384107426,-0.035996979351552785,Short,Short,1.688700063219826,0.014067778776877498,8.046287320000001,1.1711988322862361,72.57646581221366
PFE,25.48,24.95,25.3768,25.488400000000002,-0.016818511396235934,0.004066706598152685,Neutral,Neutral,1.4232234736460068,0.019101975618309515,46.10182868,1.17209161868272,251.3813701323364
PFG,90.29,88.1636,89.46359999999999,86.0192,-0.014531049499461044,0.009237276389503899,Neutral,Neutral,2.144207971466105,0.019138371138198974,1.19021468,0.10653294244004,44.10040199081164
PG,141.87,137.62,142.7548,145.7116,-0.03596936845556146,-0.006198040276053655,Neutral,Neutral,1.1960807756817269,0.014276544623746558,10.614166359999999,1.5141573592268838,65.65337227089417
PGR,215.16,209.08,224.1284,226.8996,-0.06714187046353781,-0.040014563080805476,Short,Short,2.3410805263164045,0.018181607678314407,3.0730332000000002,0.6865031959478,66.75653883581911
PH,920.99,893.49,888.2672,857.4516,0.005879762305756654,0.036838915137247,Neutral,Neutral,2.108204467349827,0.01809693907291498,0.5540986800000001,0.492064309333288,28.06600300013637
PHM,132.2,116.0501,122.46600000000001,123.01800000000001,-0.05238923456306246,0.07948328515669639,Neutral,Short,6.393471946060972,0.026841212640831072,1.85652112,0.227597600320216,60.989292874065974
PKG,219.35,204.7,205.7,199.2796,-0.004861448711716091,0.06635877491492467,Neutral,Neutral,2.812558408716474,0.021202806666887654,0.78829788,0.16157297325207998,38.090567865359006
PLD,129.4,126.0,128.4488,126.998,-0.019064405428466484,0.0074052852187019265,Neutral,Neutral,1.3291868536852163,0.015094521790111583,3.26180556,0.418818471231856,60.41009830431376
PLTR,177.49,171.79,183.2316,173.98059999999998,-0.06244337767066377,-0.031335206372699785,Short,Short,2.5340064567193368,0.035458348455681604,36.90732136,6.763478892029529,65.3053526887517
PM,162.61,153.705,156.8068,154.0224,-0.019781029904315354,0.037008599116875054,Neutral,Neutral,2.516272465924066,0.019844410720093048,5.91422796,0.922931958687668,69.53999677054739
PNC,217.55,211.75,210.30360000000002,194.79280000000003,0.006877675893327469,0.03445685190362882,Neutral,Neutral,1.3712560192981171,0.01684247561778217,1.9837078000000001,0.41816663988124,77.31015824677796
PNR,103.06,99.11,104.36319999999999,104.646,-0.050335750532754776,-0.012487160225060077,Neutral,Neutral,3.6298291766232453,0.02220736295973559,1.28447516,0.13320228312174,58.10697931712714
PNW,89.07,86.33,88.1128,88.62360000000001,-0.020233155682261767,0.01086334789043136,Neutral,Neutral,1.6533965447830834,0.01348357004414193,1.1463370400000001,0.10097967246674401,64.88741053404294
PODD,289.04,278.79,292.128,314.702,-0.04565806769635217,-0.010570708730419424,Neutral,Short,5.32746226220006,0.025689302517206455,0.6560661600000001,0.19203514693075602,32.384807198872466
POOL,252.28,228.95,236.2252,240.30360000000002,-0.030797730301424287,0.06796395981461757,Neutral,Neutral,4.83225114451902,0.024786011398929383,0.6874658,0.162741312902252,31.71893600049089
PPG,107.41,102.355,103.2432,99.5428,-0.00860298789653941,0.04035907449594738,Neutral,Neutral,2.3299816304108623,0.017746436723485363,1.7824883200000001,0.18384200748266,52.775079974408186
PPL,34.59,34.32,34.466800000000006,35.282399999999996,-0.004259171144405805,0.0035744542574302537,Neutral,Neutral,1.4485379025896974,0.013851745283631683,6.063810719999999,0.20852033538278397,149.27756695218474
PRU,118.08,113.22,114.984,109.79400000000001,-0.015341264871634279,0.026925485284909238,Neutral,Neutral,1.5140207872852702,0.016810202840409686,1.557749,0.17942101205745598,44.190077093797456
PSA,278.15,256.54,266.1976,271.4268,-0.03627981619668998,0.044900479944221715,Neutral,Short,3.590755454292142,0.019686633708982406,1.23265296,0.327951860364768,33.25431463172059
PSKY,12.06,12.02,13.488600000000002,15.0042,-0.1088771258692527,-0.10591165873404215,Short,Short,2.796846382004973,0.03624118808263117,10.920462279999999,0.14939295629939198,233.2375766250739
PSX,142.16,135.51,135.3048,137.7284,0.001516575908615147,0.05066486924336754,Neutral,Short,3.1519290266741296,0.026157925060783203,2.5889301600000003,0.35183112672546807,51.38389559693067
PTC,171.52,169.7,175.16879999999998,174.77,-0.03122017162873747,-0.020830193504779198,Neutral,Short,1.9841731801261955,0.018742363088200355,0.83668352,0.146496957244088,48.635207247455945
PWR,422.57,408.36,438.1228,446.42560000000003,-0.06793255224334357,-0.035498723189023695,Short,Neutral,1.7742558707352072,0.029652691486651225,0.90875804,0.3975597151212639,25.58404769825226
PYPL,57.66,57.28,59.99400000000001,61.6962,-0.04523785711904533,-0.03890389038903907,Short,Short,3.095959241062014,0.022001073887413646,15.02906936,0.902228094905892,93.32042068031306
Q,90.31,84.98,83.5276,80.7128,0.017388264477849205,0.0811995077076319,Neutral,Neutral,3.7962631415160244,0.03630968209858659,1.98223148,0.164291736747228,79.04298005034377
QCOM,177.78,174.01,176.3064,171.65279999999998,-0.013025051841566758,0.008358176447366656,Neutral,Neutral,2.9491700116870043,0.021869929022292203,7.79070216,1.376891496175644,62.130321212434694
RCL,311.5,276.37,282.64279999999997,263.38399999999996,-0.022193383309250976,0.1020977714627793,Neutral,Neutral,3.1077637034887657,0.03227460761472376,2.222693,0.626135240901044,34.7329197633233
REG,69.72,67.35,68.7238,69.299,-0.019990163524135785,0.014495705999959283,Neutral,Neutral,2.003968182387879,0.014442121156918503,1.27818992,0.087670368488356,67.3170558255304
REGN,796.55,753.1993,760.0867999999999,732.9972,-0.009061465085303326,0.04797241578198705,Neutral,Neutral,4.265065025574141,0.023493555975905873,0.8533296800000001,0.646700624045452,22.136767987929463
RF,28.52,27.481,27.5652,25.835600000000003,-0.0030545760596694077,0.03463787674313985,Neutral,Neutral,2.246688390200233,0.018582646332756875,10.894251800000001,0.301296977036512,184.79827526982808
RJF,167.71,163.41,164.3884,159.3824,-0.00595175815325165,0.02020580527579816,Neutral,Neutral,1.9293918157767034,0.018869252416984936,1.26962292,0.208574507164992,46.97015597725097
RL,369.81,355.15,362.8456,353.0848,-0.02120902113736535,0.019193838922120076,Neutral,Neutral,3.241404867590083,0.024259712027027674,0.64314024,0.233939574812532,21.75254861007509
RMD,252.47,242.54,247.71400000000003,250.2004,-0.020886990642434558,0.019199560783807017,Neutral,Neutral,1.626747518353091,0.018310463187908178,0.87458152,0.21662579718786001,26.493150684931507
ROK,410.53,396.85,401.3632,391.4468,-0.011244678136909372,0.02283916412864948,Neutral,Neutral,2.47071978073579,0.019741025161074538,0.74360308,0.29879756278464,26.124125874125873
ROL,60.68,57.96,60.028800000000004,59.8204,-0.03446345754038067,0.010848126232741546,Neutral,Neutral,2.580121245180351,0.01833376238256634,2.45659608,0.14738100261432,61.82308657465496
ROP,434.81,427.89,444.2022,445.41540000000003,-0.03672246557986435,-0.021143974523313937,Neutral,Neutral,1.3917613448741188,0.015392773381617623,1.0378766,0.46130192139562803,29.733749018067556
ROST,191.44,182.9,182.5072,173.75599999999997,0.00215224385668069,0.04894491833746825,Neutral,Neutral,1.9731132873386685,0.015228463521936244,2.48374704,0.45318801106997597,67.17043056966476
RSG,212.22,208.27,212.6516,213.49200000000002,-0.020604594557482717,-0.0020296108752532456,Neutral,Neutral,1.0799582563144452,0.014510778198369455,1.50062616,0.3192091049576,41.56418162618796
RTX,188.5,184.37,181.5332,173.9352,0.015626893593017756,0.03837755297653546,Neutral,Neutral,2.839187388262648,0.021166331616766332,4.80080276,0.8718162537060601,59.388592733618914
RVTY,104.43,97.48,99.56040000000002,98.9804,-0.020895858192614847,0.04891101281232288,Neutral,Neutral,4.132189957281323,0.027512137915798932,1.1328528400000002,0.112817981062764,60.785656944072784
SBAC,181.2,179.89,190.09,192.7432,-0.05365879320321962,-0.046767320742806116,Short,Neutral,1.585013327534118,0.018287734498533353,0.74923128,0.142003725959592,51.67736175436639
SBUX,88.88,83.4,85.6656,84.9148,-0.026447021908443905,0.03752264619637285,Neutral,Neutral,2.9541738560667024,0.024592751627249086,9.032243560000001,0.7766467506593641,71.58399033752104
SCHW,100.17,100.14,98.84639999999999,93.7808,0.013086971300927624,0.013390472490652299,Neutral,Neutral,1.6612354083212342,0.01766477948450398,8.4213004,0.828728599372204,86.98134686777954
SHW,353.28,322.88,329.25800000000004,333.2984,-0.019370827739948738,0.07295798431625027,Neutral,Neutral,3.6228516008579716,0.020732001968176105,1.6701578000000001,0.550448632689304,37.43926271027453
SJM,100.58,94.18,99.01039999999999,103.0668,-0.0487867941145575,0.015852880101484373,Neutral,Short,3.120769263868938,0.019614851147696077,1.440984,0.14255198086872,59.82547806077918
SLB,45.2,42.2,39.6336,37.211999999999996,0.06475313875095882,0.14044648984699853,Long,Neutral,2.3901803918841606,0.027290064929601246,16.159382400000002,0.6543720144380001,122.23384759169963
SMCI,30.16,29.21,31.5028,33.6728,-0.07278083217999669,-0.04262478255901064,Short,Short,5.501798628653041,0.03938360260923751,22.52074992,0.706367729874124,141.74932991743722
SNA,362.17,349.45,350.6592,340.8768,-0.0034483623985910247,0.032826174245535314,Neutral,Neutral,1.491448862389444,0.017139621426231925,0.28374871999999995,0.09938689294910401,20.26419937075675
SNDK,377.41,266.33,252.5932,224.5952,0.05438309503185354,0.4941415683399238,Long,Long,15.232779013749163,0.08947926207619748,9.819572599999999,2.6252093924156163,63.13848040437475
SNPS,525.18,478.95,477.4644,429.7648,0.0031114361615231976,0.09993540879696987,Neutral,Neutral,3.8421307718116195,0.027690914889737184,2.01158592,0.9586027241413401,31.949252894158708
SO,87.01,85.22,86.39920000000001,88.1752,-0.01364827452106048,0.007069509902869442,Neutral,Neutral,1.0951294547335897,0.014114234422463819,5.40750792,0.46648911852832803,68.71808079258268
SOLV,86.14,78.1847,81.8544,81.4836,-0.04483204323774888,0.05235637913172661,Neutral,Short,1.985630318606057,0.0195839285343424,1.03132436,0.084615408706712,46.73644003055768
SPG,184.69,182.0,184.4104,182.7628,-0.013070846329708138,0.0015161834690450638,Neutral,Neutral,1.1585257630399781,0.013525942607943875,1.37913996,0.253799607144584,47.215476875051344
SPGI,541.94,511.5,515.4584,495.592,-0.007679378200064221,0.05137485391643646,Neutral,Neutral,1.1863371633304067,0.01592456466561596,1.4999394799999999,0.7700086145868279,25.612439675973803
SRE,88.82,85.8101,88.39519999999999,90.7924,-0.029244800622658055,0.004805690806740691,Neutral,Neutral,1.3188114340348964,0.017535725528124966,3.19698188,0.282268526258088,68.26707800793301
STE,256.82,248.84,256.0444,259.4516,-0.028137307435741585,0.0030291621296931206,Neutral,Neutral,2.5374190928388707,0.01825085015797091,0.56753948,0.14532217493688,28.591353070341487
STLD,169.27,166.16,171.5134,164.113,-0.031212721571608947,-0.013080027566359129,Neutral,Neutral,2.9490775353133145,0.024852639186612558,1.2856088799999998,0.220363240215436,45.34335158466888
STT,132.57,128.57,129.3024,120.60799999999999,-0.0056642413443216254,0.025270992649788306,Neutral,Neutral,1.1928588374667692,0.019500280492062278,2.1763362,0.280748457951568,59.13215794841906
STX,304.01,277.6927,289.0102,270.9892,-0.039159517553359696,0.051900590359786586,Neutral,Neutral,9.383953881688234,0.05263476384507649,4.01691348,1.173199304626484,44.499714904778195
STZ,147.0,140.49,141.96359999999999,137.2196,-0.010380125609663155,0.03547669966103998,Neutral,Neutral,3.197255237418319,0.026588732962297027,2.88779196,0.41173826263484,52.3083217200876
SW,42.98,39.23,38.4456,35.5428,0.020402854943088362,0.11794327569344731,Neutral,Neutral,4.136526167628233,0.026867841581030092,4.98418144,0.191952009536472,79.85314058184166
SWK,82.35,74.1605,75.3312,69.99879999999999,-0.015540705577503035,0.09317255001911558,Neutral,Neutral,5.916526214611655,0.030530434938980045,1.6704122399999999,0.126059736032572,47.54183766827865
SWKS,60.17,58.1,65.339,66.168,-0.1107914109490503,-0.07911048531504916,Short,Neutral,3.209326556086469,0.028531961218784766,2.9161820400000003,0.188531209442496,69.73362738179252
SYF,86.89,84.6,84.48200000000001,78.0284,0.0013967472360974025,0.028503113089178602,Neutral,Neutral,2.8641157672882733,0.019631181704603217,2.81053548,0.23689522291785198,67.54493271599924
SYK,367.54,344.63,356.168,362.43879999999996,-0.03239482491408552,0.03192875272343392,Neutral,Neutral,1.482597710462927,0.016889487020417485,1.72199844,0.61383846721112,43.1661047181919
SYY,74.28,71.2301,73.9336,74.8308,-0.036566594890550516,0.004685285174805538,Neutral,Neutral,1.538753990588439,0.014578545420228302,2.8096672000000003,0.20758188997592397,64.38325581395348
T,23.99,23.87,24.5068,25.2304,-0.025984624675600136,-0.021088024548288637,Neutral,Neutral,1.5937390531717308,0.01542656832695562,36.49353496,0.892954809235696,272.3035684025579
TAP,48.13,45.48,46.784,46.4476,-0.0278727770177839,0.02877051983584139,Neutral,Neutral,2.327218143686744,0.02320476313539767,2.94502672,0.13776315342700798,75.37465605933724
TDG,1392.09,1355.59,1324.7228,1329.1008,0.023300874718846773,0.05085380881192647,Neutral,Neutral,3.218746855992361,0.020090423458199256,0.34049032,0.449005350799292,11.273491427299042
TDY,549.02,515.16,519.4964,505.2312,-0.008347314822585924,0.05683119267044004,Neutral,Neutral,2.765097630876314,0.02059499222993157,0.29253608000000003,0.152355625847268,21.413878819264628
TECH,65.7,59.05,60.38,60.89679999999999,-0.022027161311692703,0.08810864524677045,Neutral,Neutral,3.430478676496788,0.030438751222869792,1.7132838799999999,0.10369576766054,64.41478835978836
TEL,231.6,221.255,231.93,230.7392,-0.0460268184365973,-0.0014228430992110227,Neutral,Neutral,2.955785943087617,0.022408733105606263,1.73789664,0.40342307318608805,44.706414119672836
TER,217.26,211.8,202.16920000000002,182.74,0.04763732556690135,0.07464440676423496,Long,Neutral,1.952623006725136,0.030706685419980024,2.83222372,0.572219170390612,52.12436241473257
TFC,50.62,49.29,49.767999999999994,46.92359999999999,-0.00960456518244644,0.017119434174570083,Neutral,Neutral,2.0656463476558917,0.01646503546640193,7.5290073600000005,0.374514953720224,110.14302105925978
TGT,105.52,99.9,98.05279999999999,91.36319999999999,0.018838829691758065,0.07615488797872173,Neutral,Neutral,3.3814370459334007,0.02782719945621059,7.120956519999999,0.6984323665413918,67.0818277540893
TJX,157.81,152.13,155.19119999999998,151.1808,-0.019725345251534788,0.01687466815128707,Neutral,Neutral,1.5563322469087741,0.013026897484521904,4.5664146,0.7080312580648279,73.90418454578717
TKO,199.63,198.14,207.6948,193.84,-0.04600404054410607,-0.03883005255788778,Short,Neutral,3.73844155432405,0.024030581271706826,1.0961900800000002,0.226943206505536,38.67659976387249
TMO,618.86,592.51,582.9416,578.0348,0.016413994129085997,0.06161577763535836,Neutral,Neutral,3.28254598486354,0.019857339544125618,1.71929884,1.005363163123324,37.43932066876826
TMUS,200.56,195.615,199.9208,206.4616,-0.02153752886142915,0.0031972661173824244,Neutral,Neutral,3.186922296855762,0.01917537705476799,4.94986008,0.987567546855216,59.0987264136183
TPL,311.87,281.0,294.9296,299.69840800000003,-0.0472302542708497,0.057438792172776185,Neutral,Neutral,3.1926493039017516,0.03930082060253072,0.44823888,0.131914553345316,22.593342417753554
TPR,134.35,128.06,125.92479999999999,111.59039999999999,0.016956151607943882,0.0669065982237018,Neutral,Long,2.457957065946502,0.025328828264686652,2.64098916,0.329816226881548,46.20434697144141
TRGP,176.86,173.57,181.5616,175.7116,-0.044015915259614395,-0.02589534350875948,Neutral,Neutral,3.17889268048847,0.024668123772749698,1.4484261999999999,0.262346872012792,38.974392097264435
TRMB,80.61,78.34,80.618,79.9532,-0.0282567168622391,-9.923342181641279e-05,Neutral,Short,1.7694326169571357,0.020506643271521168,1.3071948400000002,0.10525929301646,49.04254760341431
